Freq.	V(n002)
6.16595001861505e+04	(-6.00038514495204e+00dB,-5.99228935309563e+01°)
6.23734835482442e+04	(-6.07548421703654e+00dB,-6.02081470284069e+01°)
6.30957344480217e+04	(-6.15101138444529e+00dB,-6.04917427307406e+01°)
6.38263486190573e+04	(-6.22696164432893e+00dB,-6.07736626438740e+01°)
6.45654229034680e+04	(-6.30332997083945e+00dB,-6.10538895310670e+01°)
6.53130552647497e+04	(-6.38011131830573e+00dB,-6.13324069089611e+01°)
6.60693448007621e+04	(-6.45730062435160e+00dB,-6.16091990430006e+01°)
6.68343917568640e+04	(-6.53489281295334e+00dB,-6.18842509422626e+01°)
6.76082975392007e+04	(-6.61288279743454e+00dB,-6.21575483537172e+01°)
6.83911647281455e+04	(-6.69126548339575e+00dB,-6.24290777559457e+01°)
6.91830970918963e+04	(-6.77003577157696e+00dB,-6.26988263523381e+01°)
6.99841996002300e+04	(-6.84918856065101e+00dB,-6.29667820637970e+01°)
7.07945784384165e+04	(-6.92871874994634e+00dB,-6.32329335209724e+01°)
7.16143410212929e+04	(-7.00862124209742e+00dB,-6.34972700560507e+01°)
7.24435960075018e+04	(-7.08889094562169e+00dB,-6.37597816941252e+01°)
7.32824533138932e+04	(-7.16952277742197e+00dB,-6.40204591441705e+01°)
7.41310241300946e+04	(-7.25051166521315e+00dB,-6.42792937896470e+01°)
7.49894209332484e+04	(-7.33185254987275e+00dB,-6.45362776787583e+01°)
7.58577575029213e+04	(-7.41354038771444e+00dB,-6.47914035143873e+01°)
7.67361489361848e+04	(-7.49557015268435e+00dB,-6.50446646437329e+01°)
7.76247116628722e+04	(-7.57793683847973e+00dB,-6.52960550476719e+01°)
7.85235634610102e+04	(-7.66063546058993e+00dB,-6.55455693298679e+01°)
7.94328234724312e+04	(-7.74366105825975e+00dB,-6.57932027056518e+01°)
8.03526122185648e+04	(-7.82700869637523e+00dB,-6.60389509906922e+01°)
8.12830516164131e+04	(-7.91067346727227e+00dB,-6.62828105894816e+01°)
8.22242649947103e+04	(-7.99465049246843e+00dB,-6.65247784836559e+01°)
8.31763771102703e+04	(-8.07893492431860e+00dB,-6.67648522201694e+01°)
8.41395141645228e+04	(-8.16352194759490e+00dB,-6.70030298993440e+01°)
8.51138038202410e+04	(-8.24840678099191e+00dB,-6.72393101628134e+01°)
8.60993752184634e+04	(-8.33358467855783e+00dB,-6.74736921813794e+01°)
8.70963589956115e+04	(-8.41905093105260e+00dB,-6.77061756427984e+01°)
8.81048873008049e+04	(-8.50480086723405e+00dB,-6.79367607395164e+01°)
8.91250938133780e+04	(-8.59082985507311e+00dB,-6.81654481563688e+01°)
9.01571137605992e+04	(-8.67713330289931e+00dB,-6.83922390582604e+01°)
9.12010839355946e+04	(-8.76370666047779e+00dB,-6.86171350778414e+01°)
9.22571427154799e+04	(-8.85054542001911e+00dB,-6.88401383031948e+01°)
9.33254300797028e+04	(-8.93764511712331e+00dB,-6.90612512655481e+01°)
9.44060876285961e+04	(-9.02500133165941e+00dB,-6.92804769270233e+01°)
9.54992586021474e+04	(-9.11260968858211e+00dB,-6.94978186684383e+01°)
9.66050878989852e+04	(-9.20046585868687e+00dB,-6.97132802771710e+01°)
9.77237220955849e+04	(-9.28856555930508e+00dB,-6.99268659350980e+01°)
9.88553094656978e+04	(-9.37690455494083e+00dB,-7.01385802066191e+01°)
1.00000000000004e+05	(-9.46547865785076e+00dB,-7.03484280267772e+01°)
1.01157945425994e+05	(-9.55428372856871e+00dB,-7.05564146894832e+01°)
1.02329299228080e+05	(-9.64331567637666e+00dB,-7.07625458358557e+01°)
1.03514216667939e+05	(-9.73257045972361e+00dB,-7.09668274426830e+01°)
1.04712854805094e+05	(-9.82204408659408e+00dB,-7.11692658110154e+01°)
1.05925372517733e+05	(-9.91173261482772e+00dB,-7.13698675548959e+01°)
1.07151930523765e+05	(-1.00016321523917e+01dB,-7.15686395902349e+01°)
1.08392691402125e+05	(-1.00917388576077e+01dB,-7.17655891238358e+01°)
1.09647819614323e+05	(-1.01820489393346e+01dB,-7.19607236425772e+01°)
1.10917481526245e+05	(-1.02725586571091e+01dB,-7.21540509027565e+01°)
1.12201845430201e+05	(-1.03632643212452e+01dB,-7.23455789195996e+01°)
1.13501081567236e+05	(-1.04541622928951e+01dB,-7.25353159569418e+01°)
1.14815362149693e+05	(-1.05452489840714e+01dB,-7.27232705170826e+01°)
1.16144861384039e+05	(-1.06365208576343e+01dB,-7.29094513308183e+01°)
1.17489755493958e+05	(-1.07279744272432e+01dB,-7.30938673476556e+01°)
1.18850222743707e+05	(-1.08196062572757e+01dB,-7.32765277262079e+01°)
1.20226443461746e+05	(-1.09114129627148e+01dB,-7.34574418247773e+01°)
1.21618600064642e+05	(-1.10033912090061e+01dB,-7.36366191921243e+01°)
1.23026877081243e+05	(-1.10955377118855e+01dB,-7.38140695584252e+01°)
1.24451461177144e+05	(-1.11878492371802e+01dB,-7.39898028264203e+01°)
1.25892541179422e+05	(-1.12803226005832e+01dB,-7.41638290627521e+01°)
1.27350308101671e+05	(-1.13729546674032e+01dB,-7.43361584894946e+01°)
1.28824955169319e+05	(-1.14657423522908e+01dB,-7.45068014758749e+01°)
1.30316677845235e+05	(-1.15586826189431e+01dB,-7.46757685301848e+01°)
1.31825673855646e+05	(-1.16517724797862e+01dB,-7.48430702918844e+01°)
1.33352143216338e+05	(-1.17450089956394e+01dB,-7.50087175238963e+01°)
1.34896288259171e+05	(-1.18383892753594e+01dB,-7.51727211050886e+01°)
1.36458313658898e+05	(-1.19319104754679e+01dB,-7.53350920229479e+01°)
1.38038426460294e+05	(-1.20255697997622e+01dB,-7.54958413664394e+01°)
1.39636836105600e+05	(-1.21193644989115e+01dB,-7.56549803190528e+01°)
1.41253754462281e+05	(-1.22132918700373e+01dB,-7.58125201520342e+01°)
1.42889395851116e+05	(-1.23073492562821e+01dB,-7.59684722178002e+01°)
1.44543977074599e+05	(-1.24015340463650e+01dB,-7.61228479435333e+01°)
1.46217717445678e+05	(-1.24958436741257e+01dB,-7.62756588249573e+01°)
1.47910838816827e+05	(-1.25902756180587e+01dB,-7.64269164202892e+01°)
1.49623565609450e+05	(-1.26848274008375e+01dB,-7.65766323443665e+01°)
1.51356124843627e+05	(-1.27794965888296e+01dB,-7.67248182629477e+01°)
1.53108746168210e+05	(-1.28742807916047e+01dB,-7.68714858871821e+01°)
1.54881661891255e+05	(-1.29691776614344e+01dB,-7.70166469682481e+01°)
1.56675107010822e+05	(-1.30641848927864e+01dB,-7.71603132921572e+01°)
1.58489319246118e+05	(-1.31593002218125e+01dB,-7.73024966747199e+01°)
1.60324539069011e+05	(-1.32545214258316e+01dB,-7.74432089566717e+01°)
1.62181009735900e+05	(-1.33498463228085e+01dB,-7.75824619989570e+01°)
1.64058977319961e+05	(-1.34452727708290e+01dB,-7.77202676781665e+01°)
1.65958690743763e+05	(-1.35407986675714e+01dB,-7.78566378821270e+01°)
1.67880401812263e+05	(-1.36364219497760e+01dB,-7.79915845056395e+01°)
1.69824365246182e+05	(-1.37321405927123e+01dB,-7.81251194463634e+01°)
1.71790838715766e+05	(-1.38279526096447e+01dB,-7.82572546008432e+01°)
1.73780082874945e+05	(-1.39238560512973e+01dB,-7.83880018606762e+01°)
1.75792361395877e+05	(-1.40198490053179e+01dB,-7.85173731088161e+01°)
1.77827941003900e+05	(-1.41159295957428e+01dB,-7.86453802160118e+01°)
1.79887091512887e+05	(-1.42120959824607e+01dB,-7.87720350373766e+01°)
1.81970085861006e+05	(-1.43083463606785e+01dB,-7.88973494090863e+01°)
1.84077200146904e+05	(-1.44046789603875e+01dB,-7.90213351452027e+01°)
1.86208713666295e+05	(-1.45010920458319e+01dB,-7.91440040346185e+01°)
1.88364908948988e+05	(-1.45975839149784e+01dB,-7.92653678381235e+01°)
1.90546071796333e+05	(-1.46941528989883e+01dB,-7.93854382855859e+01°)
1.92752491319102e+05	(-1.47907973616925e+01dB,-7.95042270732485e+01°)
1.94984459975813e+05	(-1.48875156990690e+01dB,-7.96217458611349e+01°)
1.97242273611494e+05	(-1.49843063387229e+01dB,-7.97380062705650e+01°)
1.99526231496897e+05	(-1.50811677393712e+01dB,-7.98530198817751e+01°)
2.01836636368165e+05	(-1.51780983903296e+01dB,-7.99667982316406e+01°)
2.04173794466962e+05	(-1.52750968110040e+01dB,-8.00793528114995e+01°)
2.06538015581062e+05	(-1.53721615503861e+01dB,-8.01906950650721e+01°)
2.08929613085413e+05	(-1.54692911865526e+01dB,-8.03008363864760e+01°)
2.11348903983674e+05	(-1.55664843261690e+01dB,-8.04097881183329e+01°)
2.13796208950233e+05	(-1.56637396039986e+01dB,-8.05175615499647e+01°)
2.16271852372712e+05	(-1.57610556824152e+01dB,-8.06241679156771e+01°)
2.18776162394965e+05	(-1.58584312509212e+01dB,-8.07296183931266e+01°)
2.21309470960574e+05	(-1.59558650256707e+01dB,-8.08339241017708e+01°)
2.23872113856844e+05	(-1.60533557489978e+01dB,-8.09370961013969e+01°)
2.26464430759316e+05	(-1.61509021889492e+01dB,-8.10391453907289e+01°)
2.29086765276788e+05	(-1.62485031388238e+01dB,-8.11400829061082e+01°)
2.31739464996858e+05	(-1.63461574167158e+01dB,-8.12399195202482e+01°)
2.34422881532003e+05	(-1.64438638650649e+01dB,-8.13386660410585e+01°)
2.37137370566176e+05	(-1.65416213502105e+01dB,-8.14363332105378e+01°)
2.39883291901960e+05	(-1.66394287619533e+01dB,-8.15329317037325e+01°)
2.42661009508252e+05	(-1.67372850131207e+01dB,-8.16284721277597e+01°)
2.45470891568514e+05	(-1.68351890391390e+01dB,-8.17229650208923e+01°)
2.48313310529568e+05	(-1.69331397976115e+01dB,-8.18164208517033e+01°)
2.51188643150969e+05	(-1.70311362679013e+01dB,-8.19088500182692e+01°)
2.54097270554942e+05	(-1.71291774507210e+01dB,-8.20002628474289e+01°)
2.57039578276898e+05	(-1.72272623677276e+01dB,-8.20906695940968e+01°)
2.60015956316539e+05	(-1.73253900611231e+01dB,-8.21800804406286e+01°)
2.63026799189550e+05	(-1.74235595932617e+01dB,-8.22685054962380e+01°)
2.66072505979893e+05	(-1.75217700462617e+01dB,-8.23559547964615e+01°)
2.69153480392704e+05	(-1.76200205216244e+01dB,-8.24424383026713e+01°)
2.72270130807804e+05	(-1.77183101398575e+01dB,-8.25279659016333e+01°)
2.75422870333829e+05	(-1.78166380401059e+01dB,-8.26125474051093e+01°)
2.78612116862990e+05	(-1.79150033797863e+01dB,-8.26961925495017e+01°)
2.81838293126458e+05	(-1.80134053342296e+01dB,-8.27789109955383e+01°)
2.85101826750404e+05	(-1.81118430963275e+01dB,-8.28607123279979e+01°)
2.88403150312674e+05	(-1.82103158761855e+01dB,-8.29416060554726e+01°)
2.91742701400130e+05	(-1.83088229007813e+01dB,-8.30216016101673e+01°)
2.95120922666652e+05	(-1.84073634136290e+01dB,-8.31007083477342e+01°)
2.98538261891810e+05	(-1.85059366744488e+01dB,-8.31789355471411e+01°)
3.01995172040216e+05	(-1.86045419588424e+01dB,-8.32562924105724e+01°)
3.05492111321565e+05	(-1.87031785579735e+01dB,-8.33327880633612e+01°)
3.09029543251373e+05	(-1.88018457782542e+01dB,-8.34084315539518e+01°)
3.12607936712410e+05	(-1.89005429410363e+01dB,-8.34832318538907e+01°)
3.16227766016853e+05	(-1.89992693823088e+01dB,-8.35571978578456e+01°)
3.19889510969155e+05	(-1.90980244523998e+01dB,-8.36303383836508e+01°)
3.23593656929643e+05	(-1.91968075156841e+01dB,-8.37026621723784e+01°)
3.27340694878854e+05	(-1.92956179502958e+01dB,-8.37741778884339e+01°)
3.31131121482607e+05	(-1.93944551478466e+01dB,-8.38448941196751e+01°)
3.34965439157843e+05	(-1.94933185131482e+01dB,-8.39148193775535e+01°)
3.38844156139218e+05	(-1.95922074639404e+01dB,-8.39839620972772e+01°)
3.42767786546466e+05	(-1.96911214306244e+01dB,-8.40523306379945e+01°)
3.46736850452548e+05	(-1.97900598560002e+01dB,-8.41199332829974e+01°)
3.50751873952585e+05	(-1.98890221950093e+01dB,-8.41867782399428e+01°)
3.54813389233592e+05	(-1.99880079144824e+01dB,-8.42528736410932e+01°)
3.58921934645022e+05	(-2.00870164928911e+01dB,-8.43182275435732e+01°)
3.63078054770118e+05	(-2.01860474201055e+01dB,-8.43828479296429e+01°)
3.67282300498102e+05	(-2.02851001971545e+01dB,-8.44467427069872e+01°)
3.71535229097190e+05	(-2.03841743359928e+01dB,-8.45099197090188e+01°)
3.75837404288462e+05	(-2.04832693592704e+01dB,-8.45723866951967e+01°)
3.80189396320579e+05	(-2.05823848001080e+01dB,-8.46341513513568e+01°)
3.84591782045372e+05	(-2.06815202018758e+01dB,-8.46952212900561e+01°)
3.89045144994299e+05	(-2.07806751179767e+01dB,-8.47556040509287e+01°)
3.93550075455796e+05	(-2.08798491116345e+01dB,-8.48153071010529e+01°)
3.98107170553516e+05	(-2.09790417556849e+01dB,-8.48743378353294e+01°)
4.02717034325478e+05	(-2.10782526323716e+01dB,-8.49327035768702e+01°)
4.07380277804132e+05	(-2.11774813331462e+01dB,-8.49904115773962e+01°)
4.12097519097350e+05	(-2.12767274584717e+01dB,-8.50474690176445e+01°)
4.16869383470355e+05	(-2.13759906176304e+01dB,-8.51038830077844e+01°)
4.21696503428603e+05	(-2.14752704285351e+01dB,-8.51596605878412e+01°)
4.26579518801613e+05	(-2.15745665175443e+01dB,-8.52148087281277e+01°)
4.31519076827786e+05	(-2.16738785192813e+01dB,-8.52693343296823e+01°)
4.36515832240187e+05	(-2.17732060764566e+01dB,-8.53232442247152e+01°)
4.41570447353334e+05	(-2.18725488396938e+01dB,-8.53765451770588e+01°)
4.46683592150985e+05	(-2.19719064673598e+01dB,-8.54292438826253e+01°)
4.51855944374944e+05	(-2.20712786253970e+01dB,-8.54813469698696e+01°)
4.57088189614897e+05	(-2.21706649871606e+01dB,-8.55328610002563e+01°)
4.62381021399283e+05	(-2.22700652332579e+01dB,-8.55837924687320e+01°)
4.67735141287221e+05	(-2.23694790513913e+01dB,-8.56341478042017e+01°)
4.73151258961504e+05	(-2.24689061362049e+01dB,-8.56839333700088e+01°)
4.78630092322662e+05	(-2.25683461891336e+01dB,-8.57331554644193e+01°)
4.84172367584123e+05	(-2.26677989182558e+01dB,-8.57818203211080e+01°)
4.89778819368470e+05	(-2.27672640381490e+01dB,-8.58299341096490e+01°)
4.95450190804815e+05	(-2.28667412697482e+01dB,-8.58775029360075e+01°)
5.01187233627297e+05	(-2.29662303402074e+01dB,-8.59245328430350e+01°)
5.06990708274729e+05	(-2.30657309827642e+01dB,-8.59710298109653e+01°)
5.12861383991390e+05	(-2.31652429366067e+01dB,-8.60169997579138e+01°)
5.18800038928987e+05	(-2.32647659467435e+01dB,-8.60624485403765e+01°)
5.24807460249798e+05	(-2.33642997638766e+01dB,-8.61073819537316e+01°)
5.30884444231015e+05	(-2.34638441442766e+01dB,-8.61518057327415e+01°)
5.37031796370279e+05	(-2.35633988496606e+01dB,-8.61957255520558e+01°)
5.43250331492460e+05	(-2.36629636470728e+01dB,-8.62391470267144e+01°)
5.49540873857652e+05	(-2.37625383087678e+01dB,-8.62820757126515e+01°)
5.55904257270431e+05	(-2.38621226120956e+01dB,-8.63245171071996e+01°)
5.62341325190377e+05	(-2.39617163393900e+01dB,-8.63664766495928e+01°)
5.68852930843870e+05	(-2.40613192778588e+01dB,-8.64079597214710e+01°)
5.75439937337186e+05	(-2.41609312194763e+01dB,-8.64489716473827e+01°)
5.82103217770901e+05	(-2.42605519608786e+01dB,-8.64895176952876e+01°)
5.88843655355618e+05	(-2.43601813032604e+01dB,-8.65296030770586e+01°)
5.95662143529040e+05	(-2.44598190522745e+01dB,-8.65692329489824e+01°)
6.02559586074388e+05	(-2.45594650179333e+01dB,-8.66084124122597e+01°)
6.09536897240200e+05	(-2.46591190145127e+01dB,-8.66471465135035e+01°)
6.16595001861513e+05	(-2.47587808604573e+01dB,-8.66854402452369e+01°)
6.23734835482451e+05	(-2.48584503782885e+01dB,-8.67232985463885e+01°)
6.30957344480225e+05	(-2.49581273945141e+01dB,-8.67607263027871e+01°)
6.38263486190581e+05	(-2.50578117395401e+01dB,-8.67977283476539e+01°)
6.45654229034688e+05	(-2.51575032475838e+01dB,-8.68343094620936e+01°)
6.53130552647505e+05	(-2.52572017565897e+01dB,-8.68704743755834e+01°)
6.60693448007630e+05	(-2.53569071081465e+01dB,-8.69062277664595e+01°)
6.68343917568649e+05	(-2.54566191474064e+01dB,-8.69415742624020e+01°)
6.76082975392016e+05	(-2.55563377230053e+01dB,-8.69765184409178e+01°)
6.83911647281464e+05	(-2.56560626869861e+01dB,-8.70110648298206e+01°)
6.91830970918972e+05	(-2.57557938947224e+01dB,-8.70452179077086e+01°)
6.99841996002309e+05	(-2.58555312048443e+01dB,-8.70789821044407e+01°)
7.07945784384174e+05	(-2.59552744791661e+01dB,-8.71123618016087e+01°)
7.16143410212939e+05	(-2.60550235826153e+01dB,-8.71453613330085e+01°)
7.24435960075027e+05	(-2.61547783831630e+01dB,-8.71779849851071e+01°)
7.32824533138942e+05	(-2.62545387517563e+01dB,-8.72102369975083e+01°)
7.41310241300956e+05	(-2.63543045622514e+01dB,-8.72421215634145e+01°)
7.49894209332495e+05	(-2.64540756913494e+01dB,-8.72736428300867e+01°)
7.58577575029223e+05	(-2.65538520185318e+01dB,-8.73048048993007e+01°)
7.67361489361859e+05	(-2.66536334259992e+01dB,-8.73356118278011e+01°)
7.76247116628732e+05	(-2.67534197986101e+01dB,-8.73660676277519e+01°)
7.85235634610112e+05	(-2.68532110238213e+01dB,-8.73961762671845e+01°)
7.94328234724323e+05	(-2.69530069916303e+01dB,-8.74259416704421e+01°)
8.03526122185659e+05	(-2.70528075945179e+01dB,-8.74553677186218e+01°)
8.12830516164141e+05	(-2.71526127273929e+01dB,-8.74844582500128e+01°)
8.22242649947114e+05	(-2.72524222875374e+01dB,-8.75132170605322e+01°)
8.31763771102714e+05	(-2.73522361745540e+01dB,-8.75416479041569e+01°)
8.41395141645239e+05	(-2.74520542903135e+01dB,-8.75697544933533e+01°)
8.51138038202421e+05	(-2.75518765389043e+01dB,-8.75975404995025e+01°)
8.60993752184646e+05	(-2.76517028265822e+01dB,-8.76250095533237e+01°)
8.70963589956126e+05	(-2.77515330617222e+01dB,-8.76521652452932e+01°)
8.81048873008060e+05	(-2.78513671547707e+01dB,-8.76790111260608e+01°)
8.91250938133792e+05	(-2.79512050181992e+01dB,-8.77055507068625e+01°)
9.01571137606004e+05	(-2.80510465664584e+01dB,-8.77317874599305e+01°)
9.12010839355958e+05	(-2.81508917159342e+01dB,-8.77577248188994e+01°)
9.22571427154812e+05	(-2.82507403849039e+01dB,-8.77833661792092e+01°)
9.33254300797040e+05	(-2.83505924934937e+01dB,-8.78087148985049e+01°)
9.44060876285973e+05	(-2.84504479636373e+01dB,-8.78337742970332e+01°)
9.54992586021486e+05	(-2.85503067190350e+01dB,-8.78585476580357e+01°)
9.66050878989865e+05	(-2.86501686851143e+01dB,-8.78830382281383e+01°)
9.77237220955863e+05	(-2.87500337889906e+01dB,-8.79072492177377e+01°)
9.88553094656991e+05	(-2.88499019594294e+01dB,-8.79311838013849e+01°)
1.00000000000000e+06	(-2.89497731268086e+01dB,-8.79548451181648e+01°)
Step Information: N=7  (Step: 7/10)
1.00000000000000e+02	(-1.96976747148598e-05dB,-1.22021902853633e-01°)
1.01157945425990e+02	(-2.01564914355665e-05dB,-1.23434845549612e-01°)
1.02329299228075e+02	(-2.06259953197057e-05dB,-1.24864149198155e-01°)
1.03514216667934e+02	(-2.11064353011076e-05dB,-1.26310003244795e-01°)
1.04712854805090e+02	(-2.15980661131779e-05dB,-1.27772599328554e-01°)
1.05925372517729e+02	(-2.21011484200516e-05dB,-1.29252131307332e-01°)
1.07151930523761e+02	(-2.26159489612476e-05dB,-1.30748795283597e-01°)
1.08392691402120e+02	(-2.31427406818584e-05dB,-1.32262789630367e-01°)
1.09647819614319e+02	(-2.36818028926348e-05dB,-1.33794315017494e-01°)
1.10917481526240e+02	(-2.42334214049976e-05dB,-1.35343574438254e-01°)
1.12201845430196e+02	(-2.47978886901585e-05dB,-1.36910773236243e-01°)
1.13501081567232e+02	(-2.53755040343832e-05dB,-1.38496119132581e-01°)
1.14815362149688e+02	(-2.59665736855768e-05dB,-1.40099822253438e-01°)
1.16144861384034e+02	(-2.65714110355493e-05dB,-1.41722095157874e-01°)
1.17489755493953e+02	(-2.71903367704578e-05dB,-1.43363152865998e-01°)
1.18850222743702e+02	(-2.78236790453589e-05dB,-1.45023212887462e-01°)
1.20226443461741e+02	(-2.84717736635816e-05dB,-1.46702495250273e-01°)
1.21618600064637e+02	(-2.91349642426008e-05dB,-1.48401222529946e-01°)
1.23026877081238e+02	(-2.98136024117342e-05dB,-1.50119619878996e-01°)
1.24451461177139e+02	(-3.05080479828375e-05dB,-1.51857915056762e-01°)
1.25892541179417e+02	(-3.12186691537887e-05dB,-1.53616338459586e-01°)
1.27350308101666e+02	(-3.19458427003994e-05dB,-1.55395123151332e-01°)
1.28824955169314e+02	(-3.26899541644702e-05dB,-1.57194504894268e-01°)
1.30316677845230e+02	(-3.34513980852414e-05dB,-1.59014722180295e-01°)
1.31825673855641e+02	(-3.42305781700914e-05dB,-1.60856016262543e-01°)
1.33352143216333e+02	(-3.50279075481676e-05dB,-1.62718631187334e-01°)
1.34896288259166e+02	(-3.58438089632657e-05dB,-1.64602813826510e-01°)
1.36458313658893e+02	(-3.66787150014253e-05dB,-1.66508813910133e-01°)
1.38038426460289e+02	(-3.75330683349198e-05dB,-1.68436884059575e-01°)
1.39636836105594e+02	(-3.84073219392455e-05dB,-1.70387279820977e-01°)
1.41253754462276e+02	(-3.93019393457921e-05dB,-1.72360259699100e-01°)
1.42889395851111e+02	(-4.02173948781201e-05dB,-1.74356085191572e-01°)
1.44543977074593e+02	(-4.11541739065609e-05dB,-1.76375020823523e-01°)
1.46217717445672e+02	(-4.21127731134263e-05dB,-1.78417334182628e-01°)
1.47910838816821e+02	(-4.30937007456815e-05dB,-1.80483295954548e-01°)
1.49623565609444e+02	(-4.40974768897993e-05dB,-1.82573179958785e-01°)
1.51356124843621e+02	(-4.51246337417936e-05dB,-1.84687263184955e-01°)
1.53108746168203e+02	(-4.61757158994330e-05dB,-1.86825825829469e-01°)
1.54881661891249e+02	(-4.72512806409553e-05dB,-1.88989151332652e-01°)
1.56675107010815e+02	(-4.83518982317485e-05dB,-1.91177526416279e-01°)
1.58489319246112e+02	(-4.94781522069250e-05dB,-1.93391241121556e-01°)
1.60324539069005e+02	(-5.06306397078985e-05dB,-1.95630588847528e-01°)
